Year,line_no,DayType,sheet,Time_Range,direction_name_EastNorth,direction_name_WestSouth,Revenue_Hours,Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_APC_Boardings_Per_Revenue_Hour,Average_APC_Boardings_Per_Trip,Average_Peak_Passenger_Load_EastNorth,Average_Peak_Load_Factor_Percentage_EastNorth,Average_Peak_Passenger_Load_WestSouth,Average_Peak_Load_Factor_Percentage_WestSouth
2017,640,SAT,Fall,06:00-09:00,NORTH,SOUTH,45.7333333333333,57.8666666666667,1,76.2830284552846,73.2638888888889,24.9880952380952,49.9761904761905,47.672619047619,95.3452380952381
2017,640,SAT,Fall,09:00-15:00,NORTH,SOUTH,223.066666666667,227.966666666667,1.83333333333333,27.2031421214303,39.1984126984127,15.8968253968254,31.7936507936508,19.9232142857143,39.8464285714286
2017,640,SAT,Fall,15:00-18:00,NORTH,SOUTH,123.2,127.166666666667,2,25.8452254971587,38.2611111111111,23.4952380952381,46.9904761904762,11.5801587301587,23.1603174603175
2017,640,SAT,Fall,18:00-21:00,NORTH,SOUTH,98.9333333333333,98.9333333333333,1.66666666666667,18.7901970429498,26.7175925925926,14.1984126984127,28.3968253968254,8.70899470899471,17.4179894179894
2017,640,SAT,Fall,21:00-24:00,NORTH,SOUTH,44.1,47.8333333333333,1,41.4608365333003,42.3333333333333,28.6666666666667,57.3333333333333,18.5,37
2017,640,SAT,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,640,SAT,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,640,SAT,Summer,06:00-09:00,NORTH,SOUTH,29.4,37.2,1,84.375,86.6666666666667,52,104,42.4444444444445,84.8888888888889
2017,640,SAT,Summer,09:00-15:00,NORTH,SOUTH,143.4,146.55,1.83333333333333,25.1730250911676,36.4652777777778,13.8587962962963,27.7175925925926,19.4259259259259,38.8518518518518
2017,640,SAT,Summer,15:00-18:00,NORTH,SOUTH,79.2,81.75,2,20.291141527759,29.8333333333333,19.5,39,8.08333333333333,16.1666666666667
2017,640,SAT,Summer,18:00-21:00,NORTH,SOUTH,63.6,63.6,1.66666666666667,22.491341703499,31.8944444444444,18.6574074074074,37.3148148148148,9.01851851851852,18.037037037037
2017,640,SAT,Summer,21:00-24:00,NORTH,SOUTH,28.35,30.75,1,27.7030430653619,30.3333333333333,15,30,22,44
2017,640,SAT,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,640,SUN,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,640,SUN,Fall,06:00-09:00,NORTH,SOUTH,58.8,65.4,1,49.8681675139192,44.5777777777778,11.2,22.4,33.037037037037,66.0740740740741
2017,640,SUN,Fall,09:00-15:00,NORTH,SOUTH,273.3,273.3,1.83333333333333,20.1592546396335,27.9486111111111,12.3125,24.625,13.1412037037037,26.2824074074074
2017,640,SUN,Fall,15:00-18:00,NORTH,SOUTH,153,153,2,16.5324670997834,23.4722222222222,11.4259259259259,22.8518518518519,8.88888888888889,17.7777777777778
2017,640,SUN,Fall,18:00-21:00,NORTH,SOUTH,123.6,128.4,1.66666666666667,20.6502419149478,27.75,16.8333333333333,33.6666666666667,11.3425925925926,22.6851851851852
2017,640,SUN,Fall,21:00-24:00,NORTH,SOUTH,51.6,56.1,1,35.5625380587017,35.25,18.6851851851852,37.3703703703704,21.6527777777778,43.3055555555556
2017,640,SUN,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,640,SUN,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,640,SUN,Summer,06:00-09:00,NORTH,SOUTH,39.2,43.6,1,52.19825708061,50.3333333333333,25.25,50.5,28.3333333333333,56.6666666666667
2017,640,SUN,Summer,09:00-15:00,NORTH,SOUTH,182.2,182.2,1.83333333333333,21.3120030914192,29.5277777777778,11.8888888888889,23.7777777777778,13.3680555555556,26.7361111111111
2017,640,SUN,Summer,15:00-18:00,NORTH,SOUTH,102,102,2,20.5978082387378,29.375,16.3888888888889,32.7777777777778,10.0416666666667,20.0833333333333
2017,640,SUN,Summer,18:00-21:00,NORTH,SOUTH,82.4,85.6,1.66666666666667,17.087089381207,23.1666666666667,9.93055555555556,19.8611111111111,10.8333333333333,21.6666666666667
2017,640,SUN,Summer,21:00-24:00,NORTH,SOUTH,34.4,37.4,1,40.4764949458044,39,16,32,27.5416666666667,55.0833333333333
2017,640,SUN,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,MF,Fall,04:00-06:00,NORTH,SOUTH,186.15,186.15,4,69.3790849673203,44.2291666666667,NULL,NULL,40.0622621765602,80.1245243531203
2018,640,MF,Fall,06:00-09:00,NORTH,SOUTH,1537.86666666667,1672.91666666667,4.15981735159817,44.2911477731577,76.0755084752745,21.7037059686888,43.4074119373777,37.8350403655198,75.6700807310397
2018,640,MF,Fall,09:00-15:00,NORTH,SOUTH,1428.36666666667,1507.45,2.08219178082192,37.1603513091062,57.8387571423286,24.2958299152649,48.5916598305297,24.0844987299611,48.1689974599221
2018,640,MF,Fall,15:00-18:00,NORTH,SOUTH,1003.75,1043.9,2.662100456621,45.8125682829715,79.1673010631344,41.1320438017926,82.2640876035854,21.1509331738784,42.3018663477568
2018,640,MF,Fall,18:00-21:00,NORTH,SOUTH,528.033333333333,547.5,1.66666666666667,32.9898366384716,47.9179487179487,20.1062731028484,40.2125462056968,22.2068493150685,44.413698630137
2018,640,MF,Fall,21:00-24:00,NORTH,SOUTH,306.6,306.6,1,62.9956427015251,88.1111111111111,46.4444444444444,92.888888888889,47,93.9999999999999
2018,640,MF,Fall,24:00-04:00,NORTH,SOUTH,0,18.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,MF,Summer,04:00-06:00,NORTH,SOUTH,122.4,122.4,4,66.5965349102604,42.455291005291,NULL,NULL,40.534375,81.0687500000002
2018,640,MF,Summer,06:00-09:00,NORTH,SOUTH,933.6,986.4,3.77083333333333,42.3281251935173,74.3677981747818,19.0629508231232,38.1259016462465,42.2351753155998,84.4703506311997
2018,640,MF,Summer,09:00-15:00,NORTH,SOUTH,939.2,977.6,2.08333333333333,37.6400966788486,58.5032443659282,26.0336970899471,52.0673941798942,23.3177396337323,46.6354792674646
2018,640,MF,Summer,15:00-18:00,NORTH,SOUTH,646.4,670.4,2.66666666666667,41.6916407034261,70.6518826988013,39.1564096850862,78.3128193701723,15.8388888888889,31.6777777777778
2018,640,MF,Summer,18:00-21:00,NORTH,SOUTH,347.2,347.2,1.66666666666667,31.7052042623232,46.2228632478633,19.3277567340067,38.6555134680134,20.813141025641,41.6262820512821
2018,640,MF,Summer,21:00-24:00,NORTH,SOUTH,201.6,201.6,1,46.5275443510738,67.0952380952381,40.4494047619048,80.8988095238095,33.5,67
2018,640,MF,Summer,24:00-04:00,NORTH,SOUTH,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SAT,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SAT,Fall,06:00-09:00,NORTH,SOUTH,49.25,62.25,1,94.8133776792313,96.4166666666667,50,100,44,88
2018,640,SAT,Fall,09:00-15:00,NORTH,SOUTH,239.25,244.5,1.83333333333333,27.9900857667836,40.6898148148148,17.0055555555556,34.0111111111111,18.5416666666667,37.0833333333334
2018,640,SAT,Fall,15:00-18:00,NORTH,SOUTH,130.25,130.25,2,29.7668124015379,42.655753968254,23.8263888888889,47.6527777777778,13.1027777777778,26.2055555555556
2018,640,SAT,Fall,18:00-21:00,NORTH,SOUTH,103.25,103.25,1.66666666666667,51.9896947631364,71.4702380952381,32.625,65.25,31.3333333333333,62.6666666666667
2018,640,SAT,Fall,21:00-24:00,NORTH,SOUTH,45,53,1,83.6767425810904,81.547619047619,53.0222222222222,106.044444444444,40.5333333333333,81.0666666666667
2018,640,SAT,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SAT,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SAT,Summer,06:00-09:00,NORTH,SOUTH,32.8333333333333,41.5,1,107.505543237251,106.833333333333,56,112,58,116
2018,640,SAT,Summer,09:00-15:00,NORTH,SOUTH,159.5,163,1.83333333333333,30.7384072833222,44.8472222222222,16.7583333333333,33.5166666666667,24.0583333333333,48.1166666666667
2018,640,SAT,Summer,15:00-18:00,NORTH,SOUTH,88.1666666666667,91,2,27.2875345178683,39.6944444444444,24.8333333333333,49.6666666666667,10.4444444444444,20.8888888888889
2018,640,SAT,Summer,18:00-21:00,NORTH,SOUTH,71.3333333333333,71.3333333333333,1.66666666666667,27.6802709172651,39.7777777777778,21.4555555555556,42.9111111111111,13.0166666666667,26.0333333333333
2018,640,SAT,Summer,21:00-24:00,NORTH,SOUTH,31.6666666666667,34.3333333333333,1,11.0843373493976,15.3333333333333,14.6666666666667,29.3333333333333,NULL,NULL
2018,640,SAT,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SUN,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SUN,Fall,06:00-09:00,NORTH,SOUTH,56.1,56.1,1,53.5942265795207,55.5,27,54,32.1666666666667,64.3333333333333
2018,640,SUN,Fall,09:00-15:00,NORTH,SOUTH,255.566666666667,255.566666666667,1.83333333333333,21.5967250255426,29.6111111111111,11.9583333333333,23.9166666666667,14.4787581699346,28.9575163398693
2018,640,SUN,Fall,15:00-18:00,NORTH,SOUTH,144.216666666667,144.216666666667,2,27.2952791461412,38.4166666666667,21.1617647058824,42.3235294117647,13.25,26.5
2018,640,SUN,Fall,18:00-21:00,NORTH,SOUTH,116.45,120.983333333333,1.66666666666667,20.5525874711921,27.5833333333333,17,34,4,8
2018,640,SUN,Fall,21:00-24:00,NORTH,SOUTH,48.45,52.7,1,13.0434782608696,15,15,30,NULL,NULL
2018,640,SUN,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SUN,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,640,SUN,Summer,06:00-09:00,NORTH,SOUTH,39.6,39.6,1,74.4390583393851,70.7222222222222,12.6666666666667,25.3333333333333,54.4444444444445,108.888888888889
2018,640,SUN,Summer,09:00-15:00,NORTH,SOUTH,180.4,180.4,1.83333333333333,21.3711839839747,29.0386141636142,13.0122863247863,26.0245726495727,12.7232142857143,25.4464285714286
2018,640,SUN,Summer,15:00-18:00,NORTH,SOUTH,101.8,101.8,2,25.0389094143405,35.4166666666667,19.0277777777778,38.0555555555556,11.4583333333333,22.9166666666667
2018,640,SUN,Summer,18:00-21:00,NORTH,SOUTH,82.2,85.4,1.66666666666667,21.552733494594,29.2222222222222,16.9444444444444,33.8888888888889,8.5,17
2018,640,SUN,Summer,21:00-24:00,NORTH,SOUTH,34.2,37.2,1,24.6544915175674,21,17.5,35,4,8
2018,640,SUN,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,701,MF,Fall,04:00-06:00,EAST,WEST,389.333333333333,626.583333333333,2.5,32.2685394405551,39.0492994258405,8.79695585996956,17.5939117199391,17.3239659059865,34.6479318119729
2017,701,MF,Fall,06:00-09:00,EAST,WEST,1794.28333333333,1903.78333333333,3.99543378995434,47.9271576784834,99.5183081703473,22.208432446493,44.4168648929859,28.5786656516366,57.157331303273
2017,701,MF,Fall,09:00-15:00,EAST,WEST,3825.25,3972.15,4.17808219178082,42.3377187404978,87.9373346575333,19.0052963389025,38.010592677805,23.4767595128644,46.9535190257288
2017,701,MF,Fall,15:00-18:00,EAST,WEST,2236.61666666667,2284.86666666667,4.29680365296804,56.0169225364152,133.367811020141,37.8604659461293,73.4599660696489,27.9729126321378,53.3557872485932
2017,701,MF,Fall,18:00-21:00,EAST,WEST,1669.26666666667,1772.68333333333,3.66666666666667,36.0715562909785,75.0947915399816,26.4390977559439,50.0920055792939,14.4726489454229,28.0457545118504
2017,701,MF,Fall,21:00-24:00,EAST,WEST,1043.9,1099.86666666667,2.32876712328767,29.4625138957863,60.3814541707325,26.6512901355367,50.52023628325,11.2404372967919,20.3247355778558
2017,701,MF,Fall,24:00-04:00,EAST,WEST,459.9,584,1.49771689497717,12.2378180355014,16.4992893823029,8.20016670290643,14.8216931216931,4.71917808219178,9.43835616438355
2017,701,MF,Summer,04:00-06:00,EAST,WEST,261.333333333333,431.2,2.5,28.5739708776072,34.3911832611833,7.94285714285715,15.8857142857143,15.7048546691404,31.4097093382807
2017,701,MF,Summer,06:00-09:00,EAST,WEST,1174.36666666667,1247.86666666667,3.99319727891156,36.7086986436827,73.4457394413874,17.2418875833162,34.4837751666323,24.6862382572077,49.3724765144152
2017,701,MF,Summer,09:00-15:00,EAST,WEST,2545.55,2628.85,4.07823129251701,38.9807193425697,82.6965766016461,17.4050652618316,34.8101305236631,23.1853569844087,46.3707139688173
2017,701,MF,Summer,15:00-18:00,EAST,WEST,1489.6,1489.6,4.16326530612245,46.6680184708867,113.640233109345,31.5502696533159,60.8913556331624,25.3791467001474,48.2331913594784
2017,701,MF,Summer,18:00-21:00,EAST,WEST,1109.03333333333,1170.28333333333,3.66666666666667,37.4988035650803,77.3372687967825,26.1245941895277,49.2251898907711,16.7489606953893,32.6267195767196
2017,701,MF,Summer,21:00-24:00,EAST,WEST,700.7,738.266666666667,2.3265306122449,33.9257419805497,69.6036975729189,30.0611343022057,57.0043547722119,12.9553628117914,23.5010506424792
2017,701,MF,Summer,24:00-04:00,EAST,WEST,308.7,392,1.49659863945578,18.4096144675544,22.0482901421258,10.5462404658833,19.9972428365286,5.16751700680272,10.3350340136054
2017,701,SAT,Fall,04:00-06:00,EAST,WEST,17.9666666666667,37.8,2,34.0816326530612,21.8690476190476,NULL,NULL,15.6880952380952,31.3761904761905
2017,701,SAT,Fall,06:00-09:00,EAST,WEST,241.266666666667,261.1,3.5,30.7842453105666,49.9061375661376,10.5299036281179,21.0598072562358,20.2853458049887,40.5706916099773
2017,701,SAT,Fall,09:00-15:00,EAST,WEST,642.366666666667,642.366666666667,4.08333333333333,43.4844573631073,81.9625467400765,21.1834325396825,42.3668650793651,26.6789186507936,53.3578373015873
2017,701,SAT,Fall,15:00-18:00,EAST,WEST,311.966666666667,314.066666666667,3.83333333333333,49.8026480602164,96.6734693877551,34.8439153439153,69.6878306878307,21.9910714285714,43.9821428571429
2017,701,SAT,Fall,18:00-21:00,EAST,WEST,232.866666666667,248.966666666667,3.16666666666667,52.4057481704007,91.7189909297052,37.1527777777778,74.3055555555556,16.9252645502646,33.8505291005291
2017,701,SAT,Fall,21:00-24:00,EAST,WEST,166.133333333333,166.133333333333,2,40.077852577869,79.2174603174603,31.8011904761905,63.6023809523809,15.9048752834467,31.8097505668934
2017,701,SAT,Fall,24:00-04:00,EAST,WEST,89.1333333333333,112.7,1.5,19.6037060657596,25.7718253968254,11.6051587301587,23.2103174603175,7.41815476190476,14.8363095238095
2017,701,SAT,Summer,04:00-06:00,EAST,WEST,11.55,24.3,2,30.6493506493507,19.6666666666667,NULL,NULL,14.1111111111111,28.2222222222222
2017,701,SAT,Summer,06:00-09:00,EAST,WEST,153.75,165,3.48148148148148,29.6170697118973,47.7402777777778,12.3449074074074,24.6898148148148,17.8072530864198,35.6145061728395
2017,701,SAT,Summer,09:00-15:00,EAST,WEST,412.8,414.9,4.05555555555556,38.3801815192131,72.6342249103943,19.3532407407407,38.7064814814815,23.2842592592593,46.5685185185185
2017,701,SAT,Summer,15:00-18:00,EAST,WEST,200.55,201.9,3.81481481481481,43.7412685343872,85.1541218637993,27.7098765432099,55.4197530864198,20.125,40.25
2017,701,SAT,Summer,18:00-21:00,EAST,WEST,148.2,158.55,3.14814814814815,47.365799979116,82.876642771804,31.5787037037037,63.1574074074074,17.6212962962963,35.2425925925926
2017,701,SAT,Summer,21:00-24:00,EAST,WEST,106.8,106.8,2,43.330911123463,85.6027777777778,29.9953703703704,59.9907407407408,18.937037037037,37.8740740740741
2017,701,SAT,Summer,24:00-04:00,EAST,WEST,57.3,72.45,1.48148148148148,20.2063492063492,24.9980769230769,12.4861111111111,24.9722222222222,8.83333333333333,17.6666666666667
2017,701,SUN,Fall,04:00-06:00,EAST,WEST,0,11.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,701,SUN,Fall,06:00-09:00,EAST,WEST,254.1,276.9,2.83333333333333,28.2261347239027,46.0156062610229,8.48963844797178,16.9792768959436,20.5518518518519,41.1037037037037
2017,701,SUN,Fall,09:00-15:00,EAST,WEST,803.7,807.6,4,37.8378442113643,70.5312940917108,17.304012345679,34.608024691358,23.5969797178131,47.1939594356261
2017,701,SUN,Fall,15:00-18:00,EAST,WEST,380.4,383.4,4,49.4665795357202,87.0900462962963,29.6953703703704,59.3907407407407,18.6788580246914,37.3577160493827
2017,701,SUN,Fall,18:00-21:00,EAST,WEST,376.8,382.8,4,31.2626520276991,54.4939594356261,19.0659722222222,38.1319444444444,12.6434744268078,25.2869488536155
2017,701,SUN,Fall,21:00-24:00,EAST,WEST,190.2,206.7,2,25.4861886614401,45.4558641975309,18.7314814814815,37.462962962963,10.1518518518519,20.3037037037037
2017,701,SUN,Fall,24:00-04:00,EAST,WEST,47.1,58.5,1.25,26.4868695765642,17.3114197530864,13.4166666666667,26.8333333333333,2.70277777777778,5.40555555555556
2017,701,SUN,Summer,04:00-06:00,EAST,WEST,0,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,701,SUN,Summer,06:00-09:00,EAST,WEST,169.4,184.6,2.83333333333333,33.2158252170554,54.2711111111111,11.6865740740741,23.3731481481482,24.7916666666667,49.5833333333333
2017,701,SUN,Summer,09:00-15:00,EAST,WEST,538.8,541.4,4,38.9683143392291,73.0409722222222,18.1238425925926,36.2476851851852,24.5652777777778,49.1305555555556
2017,701,SUN,Summer,15:00-18:00,EAST,WEST,255,257,4,46.4369420161973,82.0347222222222,26.0555555555556,52.1111111111111,19.0694444444444,38.1388888888889
2017,701,SUN,Summer,18:00-21:00,EAST,WEST,251.2,255.2,4,35.6336180462678,62.1305555555556,24.3666666666667,48.7333333333333,12.8152777777778,25.6305555555556
2017,701,SUN,Summer,21:00-24:00,EAST,WEST,126.8,137.8,2,34.0286142777445,59.5138888888889,23.2222222222222,46.4444444444445,14.4027777777778,28.8055555555555
2017,701,SUN,Summer,24:00-04:00,EAST,WEST,31.4,39,1.25,42.8596594245449,27,23,46,3.08333333333333,6.16666666666667
2018,701,MF,Fall,04:00-06:00,EAST,WEST,406.366666666667,643.616666666667,2.5,29.5024274784355,36.9526327838828,10.4025875190259,20.8051750380518,16.832898038035,33.6657960760701
2018,701,MF,Fall,06:00-09:00,EAST,WEST,1851.46666666667,1967.05,3.99543378995434,44.5015605215529,95.4117688441586,21.2422087316061,42.4844174632122,27.2973090675008,54.5946181350015
2018,701,MF,Fall,09:00-15:00,EAST,WEST,3912.6,4076.53333333333,4.17808219178082,41.0763097460101,87.6455081402349,19.4257378171676,38.8514756343353,20.8936363044625,41.7872726089249
2018,701,MF,Fall,15:00-18:00,EAST,WEST,2204.46666666667,2234.46666666667,4.29680365296804,52.0606587260866,122.194465128709,38.4345356888165,73.8036223669785,22.4233772719372,42.7549518406973
2018,701,MF,Fall,18:00-21:00,EAST,WEST,1668.05,1783.63333333333,3.66666666666667,36.0942231384524,74.9013683069601,26.1570117650018,52.3140235300035,14.4512489823968,28.9024979647935
2018,701,MF,Fall,21:00-24:00,EAST,WEST,1062.15,1107.16666666667,2.32876712328767,27.90212626394,58.2864578335167,24.9647125992009,49.9294251984019,10.535173616338,21.070347232676
2018,701,MF,Fall,24:00-04:00,EAST,WEST,483.016666666667,607.116666666667,1.49771689497717,12.3127602977125,16.2322002762008,8.62934737763505,17.2586947552701,3.49388363979207,6.98776727958415
2018,701,MF,Summer,04:00-06:00,EAST,WEST,267.2,423.2,2.5,27.338727133082,36.0109427609428,11.2443181818182,22.4886363636364,16.9617213804714,33.9234427609428
2018,701,MF,Summer,06:00-09:00,EAST,WEST,1208.8,1284.8,4,32.2845361039278,67.5549601029673,17.5905686327561,35.1811372655123,20.3571802965553,40.7143605931106
2018,701,MF,Summer,09:00-15:00,EAST,WEST,2571.2,2652.8,4.08333333333333,36.7516139763664,80.6264751868204,17.6028252291081,35.2056504582162,21.3844348059348,42.7688696118696
2018,701,MF,Summer,15:00-18:00,EAST,WEST,1426.4,1438.4,4.16666666666667,44.7776348100008,106.759387590086,31.6528266162038,60.9253230667156,24.0870205026455,45.574041005291
2018,701,MF,Summer,18:00-21:00,EAST,WEST,1113.6,1181.6,3.66666666666667,36.6564809061118,77.0153891633058,23.6792479511229,44.7728477540978,16.1929563492064,31.4414682539683
2018,701,MF,Summer,21:00-24:00,EAST,WEST,696,732.8,2.33333333333333,31.8212697601284,66.1209216709217,28.7919462481962,54.0213924963925,11.8803673178673,21.7051790801791
2018,701,MF,Summer,24:00-04:00,EAST,WEST,313.6,395.2,1.5,12.7996058060713,17.1867877492877,9.37291666666666,17.3013888888889,3.14342948717949,6.28685897435897
2018,701,SAT,Fall,04:00-06:00,EAST,WEST,19.25,40.5,2,42.0779220779221,27,NULL,NULL,19.9416666666667,39.8833333333333
2018,701,SAT,Fall,06:00-09:00,EAST,WEST,264.5,285.75,3.48888888888889,31.9309990338047,53.1824324324324,11.6708333333333,23.3416666666667,19.8601851851852,39.7203703703704
2018,701,SAT,Fall,09:00-15:00,EAST,WEST,704,704,4.06666666666667,43.5321766548343,83.8800548539354,18.5793055555556,37.1586111111111,31.2916666666667,62.5833333333333
2018,701,SAT,Fall,15:00-18:00,EAST,WEST,339.5,339.5,3.82222222222222,46.5214033092359,91.9278846153846,33.8990740740741,67.7981481481481,20.7597222222222,41.5194444444444
2018,701,SAT,Fall,18:00-21:00,EAST,WEST,277,287,3.15555555555556,41.4921601439107,81.7845085470085,31.2375,62.475,16.6050925925926,33.2101851851852
2018,701,SAT,Fall,21:00-24:00,EAST,WEST,176.75,182.5,2,39.8271359116686,77.9583333333333,33.8277777777778,67.6555555555556,15.4333333333333,30.8666666666667
2018,701,SAT,Fall,24:00-04:00,EAST,WEST,98.25,123.5,1.48888888888889,18.233165769533,21.0353535353535,12.5333333333333,25.0666666666667,3.76666666666667,7.53333333333333
2018,701,SAT,Summer,04:00-06:00,EAST,WEST,12.8333333333333,27,2,41.6883116883117,26.75,NULL,NULL,20,40
2018,701,SAT,Summer,06:00-09:00,EAST,WEST,176.333333333333,190.5,3.5,32.7308216635624,54.2125,14.975,29.95,19.0305555555556,38.0611111111111
2018,701,SAT,Summer,09:00-15:00,EAST,WEST,469.333333333333,469.333333333333,4.08333333333333,38.5227088247445,74.3333994708995,18.2694444444444,36.5388888888889,23.8097222222222,47.6194444444444
2018,701,SAT,Summer,15:00-18:00,EAST,WEST,226.333333333333,226.333333333333,3.83333333333333,42.636498192696,83.9365079365079,26.833547008547,53.667094017094,20.9722222222222,41.9444444444445
2018,701,SAT,Summer,18:00-21:00,EAST,WEST,184.666666666667,191.333333333333,3.16666666666667,47.0615213206217,92.5826530612245,28.7444444444444,57.4888888888889,23.275,46.55
2018,701,SAT,Summer,21:00-24:00,EAST,WEST,117.833333333333,121.666666666667,2,36.126025374676,70.8083333333333,26.6472222222222,53.2944444444444,15.9583333333333,31.9166666666667
2018,701,SAT,Summer,24:00-04:00,EAST,WEST,65.5,82.3333333333333,1.5,15.9606892358794,22.5,12.6388888888889,25.2777777777778,4.8375,9.675
2018,701,SUN,Fall,04:00-06:00,EAST,WEST,0,7.08333333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,701,SUN,Fall,06:00-09:00,EAST,WEST,239.983333333333,261.516666666667,2.82352941176471,31.9874940412851,51.6296296296296,10.32325708061,20.64651416122,23.6339869281046,47.2679738562091
2018,701,SUN,Fall,09:00-15:00,EAST,WEST,756.5,760.183333333333,4,38.2986564275708,71.075,16.0719362745098,32.1438725490196,22.4178921568627,44.8357843137255
2018,701,SUN,Fall,15:00-18:00,EAST,WEST,364.366666666667,364.366666666667,4,44.5017318426643,79.5763888888889,25.8852124183007,51.7704248366013,16.8210784313725,33.6421568627451
2018,701,SUN,Fall,18:00-21:00,EAST,WEST,356.15,361.816666666667,4,35.1928493069666,61.4027777777778,21.7455065359477,43.4910130718954,13.2646241830065,26.5292483660131
2018,701,SUN,Fall,21:00-24:00,EAST,WEST,179.35,194.933333333333,2,26.375322919358,46.9222222222222,17.1209150326797,34.2418300653595,10.2464052287582,20.4928104575163
2018,701,SUN,Fall,24:00-04:00,EAST,WEST,44.4833333333333,55.25,1.23529411764706,24.7903699354081,16.7896666666667,12.8088235294118,25.6176470588235,3.05882352941176,6.11764705882353
2018,701,SUN,Summer,04:00-06:00,EAST,WEST,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,701,SUN,Summer,06:00-09:00,EAST,WEST,169.4,184.6,2.83333333333333,28.2300318099356,46.3944444444444,10.4226851851852,20.8453703703704,19.4847222222222,38.9694444444444
2018,701,SUN,Summer,09:00-15:00,EAST,WEST,534,536.6,4,36.1238175189178,67.20625,16.8333333333333,33.6666666666667,20.6069444444444,41.2138888888889
2018,701,SUN,Summer,15:00-18:00,EAST,WEST,257.2,257.2,4,41.6762151731144,74.5168650793651,25.7041666666667,51.4083333333333,15.5763888888889,31.1527777777778
2018,701,SUN,Summer,18:00-21:00,EAST,WEST,251.4,255.4,4,31.8030316038501,55.5277777777778,20.6458333333333,41.2916666666667,12.6666666666667,25.3333333333333
2018,701,SUN,Summer,21:00-24:00,EAST,WEST,126.6,137.6,2,31.2143434647082,55.0861111111111,20.1944444444444,40.3888888888889,11.5305555555556,23.0611111111111
2018,701,SUN,Summer,24:00-04:00,EAST,WEST,31.8333333333333,39.7666666666667,1.29166666666667,34.906048150323,22.5,20.5,41,2.58333333333333,5.16666666666667
2017,719/722,MF,Fall,04:00-06:00,NULL,NULL,80.3,110.716666666667,1,7.42963651807077,4.08630008493892,NULL,NULL,NULL,NULL
2017,719/722,MF,Fall,06:00-09:00,NULL,NULL,232.383333333333,232.383333333333,0.831050228310502,11.6113470316179,7.77154524705887,NULL,NULL,NULL,NULL
2017,719/722,MF,Fall,09:00-15:00,NULL,NULL,486.666666666667,486.666666666667,1.04109589041096,7.00785243836126,3.74125363528655,NULL,NULL,NULL,NULL
2017,719/722,MF,Fall,15:00-18:00,NULL,NULL,206.833333333333,206.833333333333,0.831050228310502,10.4785929102445,5.97164634923872,NULL,NULL,NULL,NULL
2017,719/722,MF,Fall,18:00-21:00,NULL,NULL,132.616666666667,176.416666666667,0.873287671232877,5.93526226222811,3.15322854093516,NULL,NULL,NULL,NULL
2017,719/722,MF,Fall,21:00-24:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,719/722,MF,Fall,24:00-04:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
